year,territory_raw,territory_level,metric,value
2019,Добрич,district,urban,920.0
2019,Добрич,district,rural,436.0
2019,Кърджали,district,total,1405.0
2019,Кърджали,district,urban,608.0
2019,Кърджали,district,rural,797.0
2019,Кюстендил,district,total,873.0
2019,Кюстендил,district,urban,669.0
2019,Кюстендил,district,rural,204.0
2019,Ловеч,district,total,969.0
2019,Ловеч,district,urban,602.0
2019,Ловеч,district,rural,367.0
2019,Монтана,district,total,936.0
2019,Монтана,district,urban,575.0
2019,Монтана,district,rural,361.0
2019,Пазарджик,district,total,2310.0
2019,Пазарджик,district,urban,1464.0
2019,Пазарджик,district,rural,846.0
2019,Перник,district,total,872.0
2019,Перник,district,urban,753.0
2019,Перник,district,rural,119.0
2019,Плевен,district,total,2002.0
2019,Плевен,district,urban,1277.0
2019,Плевен,district,rural,725.0
2019,Пловдив,district,total,6200.0
2019,Пловдив,district,urban,4776.0
2019,Пловдив,district,rural,1424.0
2019,Разград,district,total,876.0
2019,Разград,district,urban,398.0
2019,Разград,district,rural,478.0
2019,Русе,district,total,1508.0
2019,Русе,district,urban,1212.0
2019,Русе,district,rural,296.0
2019,Силистра,district,total,896.0
2019,Силистра,district,urban,349.0
2019,Силистра,district,rural,547.0
2019,Сливен,district,total,2291.0
2019,Сливен,district,urban,1337.0
2019,Сливен,district,rural,954.0
2019,Смолян,district,total,646.0
2019,Смолян,district,urban,407.0
2019,Смолян,district,rural,239.0
2019,София (столица),district,total,13075.0
2019,София (столица),district,urban,12637.0
2019,София (столица),district,rural,438.0
2019,София,district,total,2056.0
2019,София,district,urban,1357.0
2019,София,district,rural,699.0
2019,Стара Загора,district,total,2794.0
2019,Стара Загора,district,urban,2010.0
2019,Стара Загора,district,rural,784.0
2019,Търговище,district,total,902.0
2019,Търговище,district,urban,452.0
2019,Търговище,district,rural,450.0
2019,Хасково,district,total,1825.0
2019,Хасково,district,urban,1343.0
2019,Хасково,district,rural,482.0
2019,Шумен,district,total,1414.0
2019,Шумен,district,urban,852.0
2019,Шумен,district,rural,562.0
2019,Ямбол,district,total,1098.0
2019,Ямбол,district,urban,784.0
2019,Ямбол,district,rural,314.0
2020,България,country,total,59086.0
2020,България,country,urban,43829.0
2020,България,country,rural,15257.0
2020,Благоевград,district,total,2655.0
2020,Благоевград,district,urban,1648.0
2020,Благоевград,district,rural,1007.0
2020,Бургас,district,total,3492.0
2020,Бургас,district,urban,2575.0
2020,Бургас,district,rural,917.0
2020,Варна,district,total,4219.0
2020,Варна,district,urban,3543.0
2020,Варна,district,rural,676.0
2020,Велико Търново,district,total,1662.0
2020,Велико Търново,district,urban,1197.0
2020,Велико Търново,district,rural,465.0
2020,Видин,district,total,473.0
2020,Видин,district,urban,293.0
2020,Видин,district,rural,180.0
2020,Враца,district,total,1334.0
2020,Враца,district,urban,737.0
2020,Враца,district,rural,597.0
2020,Габрово,district,total,622.0
2020,Габрово,district,urban,489.0
2020,Габрово,district,rural,133.0
2020,Добрич,district,total,1224.0
2020,Добрич,district,urban,819.0
2020,Добрич,district,rural,405.0
2020,Кърджали,district,total,1171.0
2020,Кърджали,district,urban,536.0
2020,Кърджали,district,rural,635.0
2020,Кюстендил,district,total,793.0
2020,Кюстендил,district,urban,594.0
2020,Кюстендил,district,rural,199.0
2020,Ловеч,district,total,982.0
2020,Ловеч,district,urban,593.0
2020,Ловеч,district,rural,389.0
2020,Монтана,district,total,923.0
2020,Монтана,district,urban,580.0
2020,Монтана,district,rural,343.0
2020,Пазарджик,district,total,2123.0
2020,Пазарджик,district,urban,1274.0
2020,Пазарджик,district,rural,849.0
2020,Перник,district,total,803.0
2020,Перник,district,urban,699.0
2020,Перник,district,rural,104.0
2020,Плевен,district,total,1923.0
2020,Плевен,district,urban,1203.0
2020,Плевен,district,rural,720.0
2020,Пловдив,district,total,6062.0
2020,Пловдив,district,urban,4558.0
2020,Пловдив,district,rural,1504.0
2020,Разград,district,total,803.0
2020,Разград,district,urban,356.0
2020,Разград,district,rural,447.0
2020,Русе,district,total,1505.0
2020,Русе,district,urban,1194.0
2020,Русе,district,rural,311.0
2020,Силистра,district,total,796.0
2020,Силистра,district,urban,308.0
2020,Силистра,district,rural,488.0
2020,Сливен,district,total,2144.0
2020,Сливен,district,urban,1260.0
2020,Сливен,district,rural,884.0
2020,Смолян,district,total,631.0
2020,Смолян,district,urban,393.0
2020,Смолян,district,rural,238.0
2020,София (столица),district,total,13108.0
2020,София (столица),district,urban,12640.0
2020,София (столица),district,rural,468.0
2020,София,district,total,2079.0
2020,София,district,urban,1319.0
2020,София,district,rural,760.0
2020,Стара Загора,district,total,2773.0
2020,Стара Загора,district,urban,1916.0
2020,Стара Загора,district,rural,857.0
2020,Търговище,district,total,793.0
2020,Търговище,district,urban,428.0
2020,Търговище,district,rural,365.0
2020,Хасково,district,total,1670.0
2020,Хасково,district,urban,1188.0
2020,Хасково,district,rural,482.0
2020,Шумен,district,total,1225.0
2020,Шумен,district,urban,707.0
2020,Шумен,district,rural,518.0
2020,Ямбол,district,total,1098.0
2020,Ямбол,district,urban,782.0
2020,Ямбол,district,rural,316.0
2021,България,country,total,58678.0
2021,България,country,urban,43692.0
2021,България,country,rural,14986.0
2021,Благоевград,district,total,2595.0
2021,Благоевград,district,urban,1678.0
2021,Благоевград,district,rural,917.0
2021,Бургас,district,total,3399.0
2021,Бургас,district,urban,2508.0
2021,Бургас,district,rural,891.0
2021,Варна,district,total,4184.0
2021,Варна,district,urban,3509.0
2021,Варна,district,rural,675.0
2021,Велико Търново,district,total,1728.0
2021,Велико Търново,district,urban,1207.0
2021,Велико Търново,district,rural,521.0
2021,Видин,district,total,528.0
2021,Видин,district,urban,324.0
2021,Видин,district,rural,204.0
2021,Враца,district,total,1242.0
2021,Враца,district,urban,714.0
2021,Враца,district,rural,528.0
2021,Габрово,district,total,610.0
2021,Габрово,district,urban,478.0
2021,Габрово,district,rural,132.0
2021,Добрич,district,total,1144.0
2021,Добрич,district,urban,741.0
2021,Добрич,district,rural,403.0
2021,Кърджали,district,total,1029.0
2021,Кърджали,district,urban,483.0
2021,Кърджали,district,rural,546.0
2021,Кюстендил,district,total,761.0
2021,Кюстендил,district,urban,595.0
2021,Кюстендил,district,rural,166.0
2021,Ловеч,district,total,965.0
2021,Ловеч,district,urban,597.0
2021,Ловеч,district,rural,368.0
2021,Монтана,district,total,953.0
2021,Монтана,district,urban,609.0
2021,Монтана,district,rural,344.0
2021,Пазарджик,district,total,2057.0
2021,Пазарджик,district,urban,1242.0
2021,Пазарджик,district,rural,815.0
2021,Перник,district,total,853.0
2021,Перник,district,urban,737.0
2021,Перник,district,rural,116.0
2021,Плевен,district,total,1786.0
2021,Плевен,district,urban,1098.0
2021,Плевен,district,rural,688.0
2021,Пловдив,district,total,6212.0
2021,Пловдив,district,urban,4668.0
2021,Пловдив,district,rural,1544.0
2021,Разград,district,total,800.0
2021,Разград,district,urban,352.0
2021,Разград,district,rural,448.0
2021,Русе,district,total,1545.0
2021,Русе,district,urban,1203.0
2021,Русе,district,rural,342.0
2021,Силистра,district,total,786.0
2021,Силистра,district,urban,299.0
2021,Силистра,district,rural,487.0
2021,Сливен,district,total,2166.0
2021,Сливен,district,urban,1276.0
2021,Сливен,district,rural,890.0
2021,Смолян,district,total,587.0
2021,Смолян,district,urban,382.0
2021,Смолян,district,rural,205.0
2021,София (столица),district,total,13135.0
2021,София (столица),district,urban,12658.0
2021,София (столица),district,rural,477.0
2021,София,district,total,2113.0
2021,София,district,urban,1315.0
2021,София,district,rural,798.0
2021,Стара Загора,district,total,2726.0
2021,Стара Загора,district,urban,1860.0
2021,Стара Загора,district,rural,866.0
2021,Търговище,district,total,804.0
2021,Търговище,district,urban,437.0
2021,Търговище,district,rural,367.0
2021,Хасково,district,total,1678.0
2021,Хасково,district,urban,1230.0
2021,Хасково,district,rural,448.0
2021,Шумен,district,total,1225.0
2021,Шумен,district,urban,749.0
2021,Шумен,district,rural,476.0
2021,Ямбол,district,total,1067.0
2021,Ямбол,district,urban,743.0
2021,Ямбол,district,rural,324.0
2022,България,country,total,56596.0
2022,България,country,urban,41986.0
2022,България,country,rural,14610.0
2022,Благоевград,district,total,2409.0
2022,Благоевград,district,urban,1516.0
2022,Благоевград,district,rural,893.0
2022,Бургас,district,total,3221.0
2022,Бургас,district,urban,2388.0
2022,Бургас,district,rural,833.0
2022,Варна,district,total,3980.0
2022,Варна,district,urban,3299.0
2022,Варна,district,rural,681.0
2022,Велико Търново,district,total,1574.0
2022,Велико Търново,district,urban,1097.0
2022,Велико Търново,district,rural,477.0
2022,Видин,district,total,500.0
2022,Видин,district,urban,326.0
2022,Видин,district,rural,174.0
2022,Враца,district,total,1235.0
2022,Враца,district,urban,697.0
2022,Враца,district,rural,538.0
2022,Габрово,district,total,685.0
2022,Габрово,district,urban,528.0
2022,Габрово,district,rural,157.0
2022,Добрич,district,total,1082.0
2022,Добрич,district,urban,751.0
2022,Добрич,district,rural,331.0
2022,Кърджали,district,total,1098.0
2022,Кърджали,district,urban,507.0
2022,Кърджали,district,rural,591.0
2022,Кюстендил,district,total,813.0
2022,Кюстендил,district,urban,630.0
2022,Кюстендил,district,rural,183.0
2022,Ловеч,district,total,1001.0
2022,Ловеч,district,urban,601.0
2022,Ловеч,district,rural,400.0
2022,Монтана,district,total,890.0
2022,Монтана,district,urban,549.0
2022,Монтана,district,rural,341.0
2022,Пазарджик,district,total,2004.0
2022,Пазарджик,district,urban,1247.0
2022,Пазарджик,district,rural,757.0
2022,Перник,district,total,778.0
2022,Перник,district,urban,662.0
2022,Перник,district,rural,116.0
2022,Плевен,district,total,1838.0
2022,Плевен,district,urban,1125.0
2022,Плевен,district,rural,713.0
2022,Пловдив,district,total,6107.0
2022,Пловдив,district,urban,4615.0
2022,Пловдив,district,rural,1492.0
2022,Разград,district,total,772.0
2022,Разград,district,urban,351.0
2022,Разград,district,rural,421.0
2022,Русе,district,total,1343.0
2022,Русе,district,urban,1057.0
2022,Русе,district,rural,286.0
2022,Силистра,district,total,772.0
2022,Силистра,district,urban,301.0
2022,Силистра,district,rural,471.0
2022,Сливен,district,total,2091.0
2022,Сливен,district,urban,1195.0
2022,Сливен,district,rural,896.0
2022,Смолян,district,total,482.0
2022,Смолян,district,urban,312.0
2022,Смолян,district,rural,170.0
2022,София (столица),district,total,12778.0
2022,София (столица),district,urban,12250.0
2022,София (столица),district,rural,528.0
2022,София,district,total,2018.0
2022,София,district,urban,1305.0
2022,София,district,rural,713.0
2022,Стара Загора,district,total,2448.0
2022,Стара Загора,district,urban,1687.0
2022,Стара Загора,district,rural,761.0
2022,Търговище,district,total,801.0
2022,Търговище,district,urban,444.0
2022,Търговище,district,rural,357.0
2022,Хасково,district,total,1627.0
2022,Хасково,district,urban,1147.0
2022,Хасково,district,rural,480.0
2022,Шумен,district,total,1215.0
2022,Шумен,district,urban,711.0
2022,Шумен,district,rural,504.0
2022,Ямбол,district,total,1034.0
2022,Ямбол,district,urban,688.0
2022,Ямбол,district,rural,346.0
2023,България,country,total,57197.0
2023,България,country,urban,42388.0
2023,България,country,rural,14809.0
2023,Благоевград,district,total,2530.0
2023,Благоевград,district,urban,1576.0
2023,Благоевград,district,rural,954.0
2023,Бургас,district,total,3376.0
2023,Бургас,district,urban,2513.0
2023,Бургас,district,rural,863.0
2023,Варна,district,total,3857.0
2023,Варна,district,urban,3229.0
2023,Варна,district,rural,628.0
2023,Велико Търново,district,total,1587.0
2023,Велико Търново,district,urban,1129.0
2023,Велико Търново,district,rural,458.0
2023,Видин,district,total,517.0
2023,Видин,district,urban,316.0
2023,Видин,district,rural,201.0
2023,Враца,district,total,1265.0
2023,Враца,district,urban,673.0
2023,Враца,district,rural,592.0
2023,Габрово,district,total,650.0
2023,Габрово,district,urban,540.0
2023,Габрово,district,rural,110.0
2023,Добрич,district,total,1145.0
2023,Добрич,district,urban,726.0
2023,Добрич,district,rural,419.0
2023,Кърджали,district,total,1191.0
2023,Кърджали,district,urban,575.0
2023,Кърджали,district,rural,616.0
2023,Кюстендил,district,total,769.0
2023,Кюстендил,district,urban,626.0
2023,Кюстендил,district,rural,143.0
2023,Ловеч,district,total,951.0
2023,Ловеч,district,urban,586.0
2023,Ловеч,district,rural,365.0
2023,Монтана,district,total,894.0
2023,Монтана,district,urban,549.0
2023,Монтана,district,rural,345.0
2023,Пазарджик,district,total,2143.0
2023,Пазарджик,district,urban,1332.0
2023,Пазарджик,district,rural,811.0
2023,Перник,district,total,716.0
2023,Перник,district,urban,595.0
2023,Перник,district,rural,121.0
2023,Плевен,district,total,1809.0
2023,Плевен,district,urban,1138.0
2023,Плевен,district,rural,671.0
2023,Пловдив,district,total,6118.0
2023,Пловдив,district,urban,4672.0
2023,Пловдив,district,rural,1446.0
2023,Разград,district,total,783.0
2023,Разград,district,urban,344.0
2023,Разград,district,rural,439.0
2023,Русе,district,total,1379.0
2023,Русе,district,urban,1073.0
2023,Русе,district,rural,306.0
2023,Силистра,district,total,776.0
2023,Силистра,district,urban,289.0
2023,Силистра,district,rural,487.0
2023,Сливен,district,total,2123.0
2023,Сливен,district,urban,1226.0
2023,Сливен,district,rural,897.0
2023,Смолян,district,total,471.0
2023,Смолян,district,urban,295.0
2023,Смолян,district,rural,176.0
2023,София (столица),district,total,12708.0
2023,София (столица),district,urban,12234.0
2023,София (столица),district,rural,474.0
2023,София,district,total,2043.0
2023,София,district,urban,1274.0
2023,София,district,rural,769.0
2023,Стара Загора,district,total,2689.0
2023,Стара Загора,district,urban,1847.0
2023,Стара Загора,district,rural,842.0
2023,Търговище,district,total,800.0
2023,Търговище,district,urban,453.0
2023,Търговище,district,rural,347.0
2023,Хасково,district,total,1617.0
2023,Хасково,district,urban,1148.0
2023,Хасково,district,rural,469.0
2023,Шумен,district,total,1237.0
2023,Шумен,district,urban,703.0
2023,Шумен,district,rural,534.0
2023,Ямбол,district,total,1053.0
2023,Ямбол,district,urban,727.0
2023,Ямбол,district,rural,326.0
2024,България,country,total,53428.0
2024,България,country,urban,39483.0
2024,България,country,rural,13945.0
2024,Благоевград,district,total,2303.0
2024,Благоевград,district,urban,1432.0
2024,Благоевград,district,rural,871.0
2024,Бургас,district,total,3037.0
2024,Бургас,district,urban,2239.0
2024,Бургас,district,rural,798.0
2024,Варна,district,total,3632.0
2024,Варна,district,urban,3076.0
2024,Варна,district,rural,556.0
2024,Велико Търново,district,total,1398.0
2024,Велико Търново,district,urban,983.0
2024,Велико Търново,district,rural,415.0
2024,Видин,district,total,507.0
2024,Видин,district,urban,302.0
2024,Видин,district,rural,205.0
2024,Враца,district,total,1233.0
2024,Враца,district,urban,671.0
2024,Враца,district,rural,562.0
2024,Габрово,district,total,599.0
2024,Габрово,district,urban,455.0
2024,Габрово,district,rural,144.0
2024,Добрич,district,total,993.0
2024,Добрич,district,urban,639.0
2024,Добрич,district,rural,354.0
2024,Кърджали,district,total,927.0
2024,Кърджали,district,urban,421.0
2024,Кърджали,district,rural,506.0
2024,Кюстендил,district,total,735.0
2024,Кюстендил,district,urban,571.0
2024,Кюстендил,district,rural,164.0
2024,Ловеч,district,total,955.0
2024,Ловеч,district,urban,562.0
2024,Ловеч,district,rural,393.0
2024,Монтана,district,total,870.0
2024,Монтана,district,urban,508.0
2024,Монтана,district,rural,362.0
2024,Пазарджик,district,total,1943.0
2024,Пазарджик,district,urban,1202.0
2024,Пазарджик,district,rural,741.0
2024,Перник,district,total,674.0
2024,Перник,district,urban,556.0
2024,Перник,district,rural,118.0
2024,Плевен,district,total,1704.0
2024,Плевен,district,urban,1002.0
2024,Плевен,district,rural,702.0
2024,Пловдив,district,total,5804.0
2024,Пловдив,district,urban,4326.0
2024,Пловдив,district,rural,1478.0
2024,Разград,district,total,642.0
2024,Разград,district,urban,314.0
2024,Разград,district,rural,328.0
2024,Русе,district,total,1277.0
2024,Русе,district,urban,1008.0
2024,Русе,district,rural,269.0
2024,Силистра,district,total,681.0
2024,Силистра,district,urban,259.0
2024,Силистра,district,rural,422.0
2024,Сливен,district,total,2117.0
2024,Сливен,district,urban,1229.0
2024,Сливен,district,rural,888.0
2024,Смолян,district,total,479.0
2024,Смолян,district,urban,292.0
2024,Смолян,district,rural,187.0
2024,София (столица),district,total,12025.0
2024,София (столица),district,urban,11589.0
2024,София (столица),district,rural,436.0
2024,София,district,total,1927.0
2024,София,district,urban,1249.0
2024,София,district,rural,678.0
2024,Стара Загора,district,total,2546.0
2024,Стара Загора,district,urban,1749.0
2024,Стара Загора,district,rural,797.0
2024,Търговище,district,total,754.0
2024,Търговище,district,urban,405.0
2024,Търговище,district,rural,349.0
2024,Хасково,district,total,1529.0
2024,Хасково,district,urban,1075.0
2024,Хасково,district,rural,454.0
2024,Шумен,district,total,1077.0
2024,Шумен,district,urban,641.0
2024,Шумен,district,rural,436.0
2024,Ямбол,district,total,1060.0
2024,Ямбол,district,urban,728.0
2024,Ямбол,district,rural,332.0
2025,България,country,total,50241.0
2025,България,country,urban,37182.0
2025,България,country,rural,13059.0
2025,Благоевград,district,total,2220.0
2025,Благоевград,district,urban,1334.0
2025,Благоевград,district,rural,886.0
2025,Бургас,district,total,2827.0
2025,Бургас,district,urban,2107.0
2025,Бургас,district,rural,720.0
2025,Варна,district,total,3461.0
2025,Варна,district,urban,2892.0
2025,Варна,district,rural,569.0
2025,Велико Търново,district,total,1303.0
2025,Велико Търново,district,urban,903.0
2025,Велико Търново,district,rural,400.0
2025,Видин,district,total,439.0
2025,Видин,district,urban,265.0
2025,Видин,district,rural,174.0
2025,Враца,district,total,1139.0
2025,Враца,district,urban,586.0
2025,Враца,district,rural,553.0
2025,Габрово,district,total,558.0
2025,Габрово,district,urban,448.0
2025,Габрово,district,rural,110.0
2025,Добрич,district,total,913.0
2025,Добрич,district,urban,596.0
2025,Добрич,district,rural,317.0
2025,Кърджали,district,total,754.0
2025,Кърджали,district,urban,396.0
2025,Кърджали,district,rural,358.0
2025,Кюстендил,district,total,677.0
2025,Кюстендил,district,urban,534.0
2025,Кюстендил,district,rural,143.0
2025,Ловеч,district,total,871.0
2025,Ловеч,district,urban,532.0
2025,Ловеч,district,rural,339.0
2025,Монтана,district,total,829.0
2025,Монтана,district,urban,489.0
2025,Монтана,district,rural,340.0
2025,Пазарджик,district,total,1758.0
2025,Пазарджик,district,urban,1050.0
2025,Пазарджик,district,rural,708.0
2025,Перник,district,total,724.0
2025,Перник,district,urban,634.0
2025,Перник,district,rural,90.0
2025,Плевен,district,total,1620.0
2025,Плевен,district,urban,984.0
2025,Плевен,district,rural,636.0
2025,Пловдив,district,total,5392.0
2025,Пловдив,district,urban,4007.0
2025,Пловдив,district,rural,1385.0
2025,Разград,district,total,626.0
2025,Разград,district,urban,268.0
2025,Разград,district,rural,358.0
2025,Русе,district,total,1097.0
2025,Русе,district,urban,857.0
2025,Русе,district,rural,240.0
2025,Силистра,district,total,632.0
2025,Силистра,district,urban,242.0
2025,Силистра,district,rural,390.0
2025,Сливен,district,total,2009.0
2025,Сливен,district,urban,1128.0
2025,Сливен,district,rural,881.0
2025,Смолян,district,total,410.0
2025,Смолян,district,urban,270.0
2025,Смолян,district,rural,140.0
2025,София (столица),district,total,11562.0
2025,София (столица),district,urban,11122.0
2025,София (столица),district,rural,440.0
2025,София,district,total,1843.0
2025,София,district,urban,1168.0
2025,София,district,rural,675.0
2025,Стара Загора,district,total,2389.0
2025,Стара Загора,district,urban,1628.0
2025,Стара Загора,district,rural,761.0
2025,Търговище,district,total,619.0
2025,Търговище,district,urban,335.0
2025,Търговище,district,rural,284.0
2025,Хасково,district,total,1576.0
2025,Хасково,district,urban,1112.0
2025,Хасково,district,rural,464.0
2025,Шумен,district,total,1008.0
2025,Шумен,district,urban,614.0
2025,Шумен,district,rural,394.0
2025,Ямбол,district,total,985.0
2025,Ямбол,district,urban,681.0
2025,Ямбол,district,rural,304.0
