dataset,year,residence_group,female_age_group,male_age_group,value,source_file,sheet_name
marriages_age_matrix,2011,Общо за страната,25 - 29,30 - 34,2462.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,25 - 29,35 - 39,671.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,25 - 29,40 - 49,164.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,25 - 29,50 - 59,20.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,25 - 29,60 +,1.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,30 - 34,total,3353.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,30 - 34,18 - 19,1.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,30 - 34,20 - 24,50.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,30 - 34,25 - 29,518.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,30 - 34,30 - 34,1454.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,30 - 34,35 - 39,903.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,30 - 34,40 - 49,365.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,30 - 34,50 - 59,53.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,30 - 34,60 +,9.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,35 - 39,total,1438.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,35 - 39,18 - 19,1.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,35 - 39,20 - 24,17.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,35 - 39,25 - 29,61.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,35 - 39,30 - 34,220.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,35 - 39,35 - 39,508.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,35 - 39,40 - 49,526.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,35 - 39,50 - 59,99.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,35 - 39,60 +,6.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,40 - 49,total,1001.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,40 - 49,20 - 24,3.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,40 - 49,25 - 29,16.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,40 - 49,30 - 34,40.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,40 - 49,35 - 39,110.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,40 - 49,40 - 49,484.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,40 - 49,50 - 59,275.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,40 - 49,60 +,73.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,50 - 59,total,538.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,50 - 59,25 - 29,1.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,50 - 59,30 - 34,3.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,50 - 59,35 - 39,11.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,50 - 59,40 - 49,55.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,50 - 59,50 - 59,247.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,50 - 59,60 +,221.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,60 +,total,225.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,60 +,35 - 39,1.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,60 +,40 - 49,3.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,60 +,50 - 59,15.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,Общо за страната,60 +,60 +,206.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,Под 18,total,178.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,Под 18,под 18,8.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,Под 18,18 - 19,32.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,Под 18,20 - 24,120.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,Под 18,25 - 29,15.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,Под 18,30 - 34,1.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,Под 18,35 - 39,1.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,Под 18,40 - 49,1.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,18 - 19,total,511.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,18 - 19,18 - 19,49.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,18 - 19,20 - 24,272.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,18 - 19,25 - 29,140.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,18 - 19,30 - 34,37.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,18 - 19,35 - 39,12.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,18 - 19,40 - 49,1.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,20 - 24,total,4464.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,20 - 24,18 - 19,22.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,20 - 24,20 - 24,1148.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,20 - 24,25 - 29,2210.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,20 - 24,30 - 34,866.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,20 - 24,35 - 39,169.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,20 - 24,40 - 49,41.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,20 - 24,50 - 59,7.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,20 - 24,60 +,1.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,25 - 29,total,6170.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,25 - 29,18 - 19,3.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,25 - 29,20 - 24,327.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,25 - 29,25 - 29,3067.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,25 - 29,30 - 34,2057.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,25 - 29,35 - 39,560.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,25 - 29,40 - 49,139.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,25 - 29,50 - 59,16.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,25 - 29,60 +,1.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,30 - 34,total,2826.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,30 - 34,18 - 19,1.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,30 - 34,20 - 24,36.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,30 - 34,25 - 29,453.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,30 - 34,30 - 34,1263.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,30 - 34,35 - 39,736.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,30 - 34,40 - 49,286.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,30 - 34,50 - 59,43.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,30 - 34,60 +,8.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,35 - 39,total,1194.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,35 - 39,18 - 19,1.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,35 - 39,20 - 24,14.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,35 - 39,25 - 29,52.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,35 - 39,30 - 34,186.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,35 - 39,35 - 39,424.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,35 - 39,40 - 49,425.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,35 - 39,50 - 59,87.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,35 - 39,60 +,5.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,40 - 49,total,805.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,40 - 49,20 - 24,3.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,40 - 49,25 - 29,13.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,40 - 49,30 - 34,34.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,40 - 49,35 - 39,95.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,40 - 49,40 - 49,394.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,40 - 49,50 - 59,216.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,40 - 49,60 +,50.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,50 - 59,total,393.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,50 - 59,25 - 29,1.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,50 - 59,30 - 34,3.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,50 - 59,35 - 39,10.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,50 - 59,40 - 49,40.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,50 - 59,50 - 59,185.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,50 - 59,60 +,154.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,60 +,total,163.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,60 +,35 - 39,1.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,60 +,40 - 49,3.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,60 +,50 - 59,11.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В градовете,60 +,60 +,148.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,Под 18,total,126.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,Под 18,под 18,2.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,Под 18,18 - 19,19.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,Под 18,20 - 24,77.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,Под 18,25 - 29,24.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,Под 18,30 - 34,2.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,Под 18,35 - 39,2.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,18 - 19,total,475.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,18 - 19,под 18,1.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,18 - 19,18 - 19,24.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,18 - 19,20 - 24,263.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,18 - 19,25 - 29,158.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,18 - 19,30 - 34,25.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,18 - 19,35 - 39,4.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,20 - 24,total,1788.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,20 - 24,18 - 19,18.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,20 - 24,20 - 24,637.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,20 - 24,25 - 29,840.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,20 - 24,30 - 34,238.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,20 - 24,35 - 39,42.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,20 - 24,40 - 49,11.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,20 - 24,50 - 59,1.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,20 - 24,60 +,1.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,25 - 29,total,1181.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,25 - 29,18 - 19,1.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,25 - 29,20 - 24,78.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,25 - 29,25 - 29,557.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,25 - 29,30 - 34,405.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,25 - 29,35 - 39,111.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,25 - 29,40 - 49,25.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,25 - 29,50 - 59,4.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,30 - 34,total,527.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,30 - 34,20 - 24,14.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,30 - 34,25 - 29,65.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,30 - 34,30 - 34,191.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,30 - 34,35 - 39,167.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,30 - 34,40 - 49,79.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,30 - 34,50 - 59,10.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,30 - 34,60 +,1.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,35 - 39,total,244.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,35 - 39,20 - 24,3.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,35 - 39,25 - 29,9.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,35 - 39,30 - 34,34.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,35 - 39,35 - 39,84.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,35 - 39,40 - 49,101.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,35 - 39,50 - 59,12.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,35 - 39,60 +,1.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,40 - 49,total,196.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,40 - 49,25 - 29,3.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,40 - 49,30 - 34,6.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,40 - 49,35 - 39,15.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,40 - 49,40 - 49,90.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,40 - 49,50 - 59,59.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,40 - 49,60 +,23.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,50 - 59,total,145.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,50 - 59,35 - 39,1.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,50 - 59,40 - 49,15.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,50 - 59,50 - 59,62.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,50 - 59,60 +,67.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,60 +,total,62.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,60 +,50 - 59,4.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2011,В селата,60 +,60 +,58.0,Pop_4.1.2._Marriages_DR.xlsx,2011
marriages_age_matrix,2012,Общо за страната,Под 18,total,376.0,Pop_4.1.2._Marriages_DR.xlsx,2012
marriages_age_matrix,2012,Общо за страната,Под 18,под 18,10.0,Pop_4.1.2._Marriages_DR.xlsx,2012
marriages_age_matrix,2012,Общо за страната,Под 18,18 - 19,70.0,Pop_4.1.2._Marriages_DR.xlsx,2012
marriages_age_matrix,2012,Общо за страната,Под 18,20 - 24,244.0,Pop_4.1.2._Marriages_DR.xlsx,2012
marriages_age_matrix,2012,Общо за страната,Под 18,25 - 29,40.0,Pop_4.1.2._Marriages_DR.xlsx,2012
marriages_age_matrix,2012,Общо за страната,Под 18,30 - 34,8.0,Pop_4.1.2._Marriages_DR.xlsx,2012
marriages_age_matrix,2012,Общо за страната,Под 18,35 - 39,3.0,Pop_4.1.2._Marriages_DR.xlsx,2012
marriages_age_matrix,2012,Общо за страната,Под 18,40 - 49,1.0,Pop_4.1.2._Marriages_DR.xlsx,2012
marriages_age_matrix,2012,Общо за страната,18 - 19,total,981.0,Pop_4.1.2._Marriages_DR.xlsx,2012
marriages_age_matrix,2012,Общо за страната,18 - 19,под 18,2.0,Pop_4.1.2._Marriages_DR.xlsx,2012
marriages_age_matrix,2012,Общо за страната,18 - 19,18 - 19,75.0,Pop_4.1.2._Marriages_DR.xlsx,2012
marriages_age_matrix,2012,Общо за страната,18 - 19,20 - 24,544.0,Pop_4.1.2._Marriages_DR.xlsx,2012
marriages_age_matrix,2012,Общо за страната,18 - 19,25 - 29,276.0,Pop_4.1.2._Marriages_DR.xlsx,2012
marriages_age_matrix,2012,Общо за страната,18 - 19,30 - 34,70.0,Pop_4.1.2._Marriages_DR.xlsx,2012
marriages_age_matrix,2012,Общо за страната,18 - 19,35 - 39,9.0,Pop_4.1.2._Marriages_DR.xlsx,2012
marriages_age_matrix,2012,Общо за страната,18 - 19,40 - 49,3.0,Pop_4.1.2._Marriages_DR.xlsx,2012
marriages_age_matrix,2012,Общо за страната,18 - 19,50 - 59,2.0,Pop_4.1.2._Marriages_DR.xlsx,2012
marriages_age_matrix,2012,Общо за страната,20 - 24,total,6045.0,Pop_4.1.2._Marriages_DR.xlsx,2012
marriages_age_matrix,2012,Общо за страната,20 - 24,18 - 19,37.0,Pop_4.1.2._Marriages_DR.xlsx,2012
marriages_age_matrix,2012,Общо за страната,20 - 24,20 - 24,1751.0,Pop_4.1.2._Marriages_DR.xlsx,2012
marriages_age_matrix,2012,Общо за страната,20 - 24,25 - 29,2953.0,Pop_4.1.2._Marriages_DR.xlsx,2012
marriages_age_matrix,2012,Общо за страната,20 - 24,30 - 34,1034.0,Pop_4.1.2._Marriages_DR.xlsx,2012
marriages_age_matrix,2012,Общо за страната,20 - 24,35 - 39,220.0,Pop_4.1.2._Marriages_DR.xlsx,2012
